x1,y1,z1,x2,y2
2.038947086,-1.670372746,-0.3520063056,[Horizons] SMALL BODY #C(500@10)_T(605 Juvisia (A906 QJ)) (1/1),SMALL
-2.862300619,1.892901087,0.07997923747,[Horizons] SMALL BODY #C(500@10)_T(602 Marianna (A906 DJ)) (1/1),SMALL
-0.9544943423,3.105322916,-0.8338301414,[Horizons] SMALL BODY #C(500@10)_T(601 Nerthus (A906 MC)) (1/1),SMALL
-2.165814018,-0.3348594652,-0.1322703021,[Horizons] SMALL BODY #C(500@10)_T(603 Timandra (A906 DG)) (1/1),SMALL
-1.636708166,-3.310370052,-0.2233589534,[Horizons] SMALL BODY #C(500@10)_T(604 Tekmessa (A906 DH)) (1/1),SMALL
2.324724735,-1.215682992,-0.107602239,[Horizons] SMALL BODY #C(500@10)_T(600 Musa (A906 LA)) (1/1),SMALL
-1.546251287,2.223869212,0.3221536645,[Horizons] SMALL BODY #C(500@10)_T(598 Octavia (A906 GC)) (1/1),SMALL
-2.338962791,2.352651105,0.9956588775,[Horizons] SMALL BODY #C(500@10)_T(599 Luisa (A906 HF)) (1/1),SMALL
-1.841289878,-2.086225209,-0.1318366572,[Horizons] SMALL BODY #C(500@10)_T(597 Bandusia (A906 HE)) (1/1),SMALL
-2.876754483,1.579471622,0.8389970883,[Horizons] SMALL BODY #C(500@10)_T(595 Polyxena (A906 FL)) (1/1),SMALL
1.023644045,3.245083025,0.02932198094,[Horizons] SMALL BODY #C(500@10)_T(596 Scheila (A906 DL)) (1/1),SMALL
0.5027423174,2.825024585,-1.772967648,[Horizons] SMALL BODY #C(500@10)_T(594 Mireille (A906 FM)) (1/1),SMALL
2.542665464,0.3662245331,-0.7224820434,[Horizons] SMALL BODY #C(500@10)_T(593 Titania (A906 FK)) (1/1),SMALL
2.488137911,1.021324196,-0.2733451368,[Horizons] SMALL BODY #C(500@10)_T(592 Bathseba (A906 FJ)) (1/1),SMALL
3.02223218,-0.4575797224,0.06165902728,[Horizons] SMALL BODY #C(500@10)_T(589 Croatia (A906 EC)) (1/1),SMALL
-1.739077852,1.463668701,0.1247394721,[Horizons] SMALL BODY #C(500@10)_T(591 Irmgard (A906 EE)) (1/1),SMALL
-2.064592324,1.9290616,0.2857859001,[Horizons] SMALL BODY #C(500@10)_T(590 Tomyris (A906 ED)) (1/1),SMALL
4.865752473,-2.439880063,0.2870147247,[Horizons] SMALL BODY #C(500@10)_T(588 Achilles (A906 DN)) (1/1),SMALL
-0.468682392,1.912785948,0.5997298215,[Horizons] SMALL BODY #C(500@10)_T(587 Hypsipyle (A906 DM)) (1/1),SMALL
-2.157805503,-0.133113365,0.016271882,[Horizons] SMALL BODY #C(500@10)_T(585 Bilkis (A906 DF)) (1/1),SMALL
2.043740612,-2.50139134,0.09061492609,[Horizons] SMALL BODY #C(500@10)_T(586 Thekla (A906 DK)) (1/1),SMALL
-2.703664816,0.792801004,-0.4694748099,[Horizons] SMALL BODY #C(500@10)_T(584 Semiramis (A906 AC)) (1/1),SMALL
3.011554772,0.3527642718,-1.212586728,[Horizons] SMALL BODY #C(500@10)_T(581 Tauntonia (A905 YC)) (1/1),SMALL
-1.6026859,1.305214306,-0.306450748,[Horizons] SMALL BODY #C(500@10)_T(582 Olympia (A906 BM)) (1/1),SMALL
0.4385609797,2.887980633,-0.02589261225,[Horizons] SMALL BODY #C(500@10)_T(583 Klotilde (A905 YD)) (1/1),SMALL
2.618343582,-2.045765245,-0.1456361791,[Horizons] SMALL BODY #C(500@10)_T(580 Selene (A905 YB)) (1/1),SMALL
2.770759742,-0.2520594224,-0.5413930383,[Horizons] SMALL BODY #C(500@10)_T(579 Sidonia (A905 VK)) (1/1),SMALL
1.484188493,2.628769057,0.1682482861,[Horizons] SMALL BODY #C(500@10)_T(578 Happelia (A905 VJ)) (1/1),SMALL
-0.4857173347,-2.656709107,-0.2335861737,[Horizons] SMALL BODY #C(500@10)_T(577 Rhea (A905 UR)) (1/1),SMALL
1.592834013,2.339657953,0.4573383829,[Horizons] SMALL BODY #C(500@10)_T(576 Emanuela (A905 SK)) (1/1),SMALL
-0.600680517,-2.496447019,0.4229614147,[Horizons] SMALL BODY #C(500@10)_T(572 Rebekka (A905 SF)) (1/1),SMALL
1.067816704,-2.697039654,-0.3908123896,[Horizons] SMALL BODY #C(500@10)_T(573 Recha (A905 SG)) (1/1),SMALL
0.6480376492,-2.404722936,-0.1941883162,[Horizons] SMALL BODY #C(500@10)_T(574 Reginhild (A905 SH)) (1/1),SMALL
2.250002227,-0.2584399163,0.04060482075,[Horizons] SMALL BODY #C(500@10)_T(575 Renate (A905 SJ)) (1/1),SMALL
-2.643271684,-1.404261559,-0.1148823189,[Horizons] SMALL BODY #C(500@10)_T(571 Dulcinea (A905 RA)) (1/1),SMALL
-0.7871574552,2.969389992,0.363559703,[Horizons] SMALL BODY #C(500@10)_T(567 Eleutheria (A905 KB)) (1/1),SMALL
-1.90116965,1.720716833,-0.790971823,[Horizons] SMALL BODY #C(500@10)_T(568 Cheruskia (A905 OD)) (1/1),SMALL
2.699372757,-1.642350149,0.09666383402,[Horizons] SMALL BODY #C(500@10)_T(570 Kythera (A905 OF)) (1/1),SMALL
-2.335712,0.7952324808,-0.03539244829,[Horizons] SMALL BODY #C(500@10)_T(569 Misa (A905 OE)) (1/1),SMALL
-0.2304908939,2.130073465,0.07380105055,[Horizons] SMALL BODY #C(500@10)_T(563 Suleika (A905 GD)) (1/1),SMALL
1.458932847,-1.324557727,-0.5890772818,[Horizons] SMALL BODY #C(500@10)_T(564 Dudu (A905 JD)) (1/1),SMALL
2.324548306,1.876214468,-0.1666316921,[Horizons] SMALL BODY #C(500@10)_T(566 Stereoskopia (A905 KA)) (1/1),SMALL
-0.8829759581,-2.234112555,0.1795665265,[Horizons] SMALL BODY #C(500@10)_T(565 Marbachia (A905 JE)) (1/1),SMALL
1.727547458,-3.10735167,0.06181469493,[Horizons] SMALL BODY #C(500@10)_T(561 Ingwelde (A905 FC)) (1/1),SMALL
-3.100622429,1.00180265,0.6393295768,[Horizons] SMALL BODY #C(500@10)_T(562 Salome (A905 GC)) (1/1),SMALL
-2.007710095,-2.034279288,0.3684284759,[Horizons] SMALL BODY #C(500@10)_T(560 Delila (A905 EC)) (1/1),SMALL
0.2995204455,2.849887697,-0.2208124126,[Horizons] SMALL BODY #C(500@10)_T(559 Nanon (A905 EB)) (1/1),SMALL
-0.003766393151,-3.538564931,0.1060263984,[Horizons] SMALL BODY #C(500@10)_T(555 Norma (A905 AF)) (1/1),SMALL
2.503213914,-0.3296842045,0.2125445841,[Horizons] SMALL BODY #C(500@10)_T(556 Phyllis (A905 AD)) (1/1),SMALL
-2.627478608,-1.278796835,0.3807425772,[Horizons] SMALL BODY #C(500@10)_T(558 Carmen (A905 CK)) (1/1),SMALL
-2.278665891,-0.009718363663,-0.09150746971,[Horizons] SMALL BODY #C(500@10)_T(557 Violetta (A905 BD)) (1/1),SMALL
-0.8055574189,-2.607656844,-0.09466415705,[Horizons] SMALL BODY #C(500@10)_T(554 Peraga (A905 AE)) (1/1),SMALL
0.234082838,-2.873497091,0.0524219524,[Horizons] SMALL BODY #C(500@10)_T(552 Sigelinde (A904 XB)) (1/1),SMALL
-0.230894808,-2.450273049,-0.04922752269,[Horizons] SMALL BODY #C(500@10)_T(553 Kundry (A904 YA)) (1/1),SMALL
-0.5290177522,-3.28542955,-0.02221193259,[Horizons] SMALL BODY #C(500@10)_T(551 Ortrud (A904 WC)) (1/1),SMALL
-0.8252525983,-2.104786245,-0.1517271623,[Horizons] SMALL BODY #C(500@10)_T(550 Senta (A904 WB)) (1/1),SMALL
-2.22116449,-1.298031496,0.1704229063,[Horizons] SMALL BODY #C(500@10)_T(548 Kressida (A904 TF)) (1/1),SMALL
-2.320813002,0.5084446785,-0.1367500921,[Horizons] SMALL BODY #C(500@10)_T(549 Jessonda (A904 WA)) (1/1),SMALL
-1.745193502,-1.909479847,-0.2985085849,[Horizons] SMALL BODY #C(500@10)_T(546 Herodias (A904 TD)) (1/1),SMALL
2.166087038,0.07437737591,0.1265203138,[Horizons] SMALL BODY #C(500@10)_T(547 Praxedis (A904 TE)) (1/1),SMALL
-1.335439304,3.441762549,0.4930286716,[Horizons] SMALL BODY #C(500@10)_T(545 Messalina (A904 TC)) (1/1),SMALL
-2.145148958,-1.091927411,-0.3541659584,[Horizons] SMALL BODY #C(500@10)_T(544 Jetta (A904 RH)) (1/1),SMALL
-2.967077641,-1.807325183,-0.5147427379,[Horizons] SMALL BODY #C(500@10)_T(543 Charlotte (A904 RG)) (1/1),SMALL
-1.124337371,2.683766105,-0.4018955192,[Horizons] SMALL BODY #C(500@10)_T(542 Susanna (A904 QA)) (1/1),SMALL
0.7290496805,-2.13528288,0.2201383962,[Horizons] SMALL BODY #C(500@10)_T(540 Rosamunde (A904 PE)) (1/1),SMALL
-3.266286363,1.459306075,0.1042432152,[Horizons] SMALL BODY #C(500@10)_T(538 Friederike (A904 OA)) (1/1),SMALL
-1.100511897,2.724035001,-0.1274608819,[Horizons] SMALL BODY #C(500@10)_T(541 Deborah (A904 PF)) (1/1),SMALL
-2.895983929,1.241567858,-0.3332577682,[Horizons] SMALL BODY #C(500@10)_T(539 Pamina (A904 PD)) (1/1),SMALL
2.7696835,1.411231753,-0.1604129679,[Horizons] SMALL BODY #C(500@10)_T(533 Sara (A904 HC)) (1/1),SMALL
1.000616217,2.523385046,-0.06741882534,[Horizons] SMALL BODY #C(500@10)_T(534 Nassovia (A904 HD)) (1/1),SMALL
-1.794782539,3.310091375,-0.01947441833,[Horizons] SMALL BODY #C(500@10)_T(537 Pauly (A904 NB)) (1/1),SMALL
-0.5666743178,-2.522391004,0.03992770237,[Horizons] SMALL BODY #C(500@10)_T(535 Montague (A904 JE)) (1/1),SMALL
-2.363567038,2.606916174,1.18641881,[Horizons] SMALL BODY #C(500@10)_T(536 Merapi (A904 JF)) (1/1),SMALL
-1.246925536,-2.021115277,0.5262489257,[Horizons] SMALL BODY #C(500@10)_T(532 Herculina (A904 HE)) (1/1),SMALL
-2.455178822,0.7529400528,-0.9871904604,[Horizons] SMALL BODY #C(500@10)_T(531 Zerlina (A904 GC)) (1/1),SMALL
-2.695511419,-1.884078237,0.3228156761,[Horizons] SMALL BODY #C(500@10)_T(529 Preziosa (A904 FB)) (1/1),SMALL
-0.6619416441,-2.750366816,0.3385711305,[Horizons] SMALL BODY #C(500@10)_T(530 Turandot (A904 GB)) (1/1),SMALL
-1.955705322,2.424934486,0.07731625753,[Horizons] SMALL BODY #C(500@10)_T(527 Euryanthe (A904 FC)) (1/1),SMALL
-2.810386228,-0.2429543621,0.07852898075,[Horizons] SMALL BODY #C(500@10)_T(526 Jena (A904 EE)) (1/1),SMALL
1.101919661,1.762147317,-0.1238703587,[Horizons] SMALL BODY #C(500@10)_T(525 Adelaide (A908 UJ)) (1/1),SMALL
3.290301988,0.08440142369,-0.552168152,[Horizons] SMALL BODY #C(500@10)_T(528 Rezia (A904 FA)) (1/1),SMALL
2.894671365,-0.8770104875,0.2261785466,[Horizons] SMALL BODY #C(500@10)_T(523 Ada (A904 BA)) (1/1),SMALL
2.990722282,1.439636001,-0.2565370395,[Horizons] SMALL BODY #C(500@10)_T(522 Helga (A904 AF)) (1/1),SMALL
-2.842045097,-0.09773476365,-0.2375675001,[Horizons] SMALL BODY #C(500@10)_T(524 Fidelio (A904 ED)) (1/1),SMALL
-1.113535201,-3.195477693,0.2046501161,[Horizons] SMALL BODY #C(500@10)_T(521 Brixia (A904 AE)) (1/1),SMALL
2.268313761,0.02864573069,-0.3065988891,[Horizons] SMALL BODY #C(500@10)_T(519 Sylvania (A903 UJ)) (1/1),SMALL
-2.875321224,0.9357197055,0.4633343792,[Horizons] SMALL BODY #C(500@10)_T(520 Franziska (A903 UK)) (1/1),SMALL
0.05443320207,-2.077878738,0.2265967284,[Horizons] SMALL BODY #C(500@10)_T(518 Halawe (A903 UH)) (1/1),SMALL
1.611578971,-2.920452401,0.07969944461,[Horizons] SMALL BODY #C(500@10)_T(517 Edith (A903 SK)) (1/1),SMALL
0.5746685455,2.68821408,-0.4520085009,[Horizons] SMALL BODY #C(500@10)_T(513 Centesima (A903 QD)) (1/1),SMALL
1.33623318,-2.714150651,0.0953028058,[Horizons] SMALL BODY #C(500@10)_T(514 Armida (A903 QC)) (1/1),SMALL
-1.959602682,1.374062912,0.03686975452,[Horizons] SMALL BODY #C(500@10)_T(516 Amherstia (A903 SG)) (1/1),SMALL
2.491596172,0.9498988946,-0.09340287229,[Horizons] SMALL BODY #C(500@10)_T(515 Athalia (A903 SH)) (1/1),SMALL
-2.567851595,1.783647016,-0.820943768,[Horizons] SMALL BODY #C(500@10)_T(509 Iolanda (A903 HD)) (1/1),SMALL
-0.9816797118,2.423510139,0.05802143556,[Horizons] SMALL BODY #C(500@10)_T(511 Davida (A903 KB)) (1/1),SMALL
-1.953457818,2.330950906,-0.4877792228,[Horizons] SMALL BODY #C(500@10)_T(510 Mabella (A903 KA)) (1/1),SMALL
-0.436047563,-2.075982802,0.1577055402,[Horizons] SMALL BODY #C(500@10)_T(512 Taurinensis (A903 MC)) (1/1),SMALL
-1.690109401,2.59174763,0.7196423864,[Horizons] SMALL BODY #C(500@10)_T(508 Princetonia (A903 HC)) (1/1),SMALL
-0.2029348728,2.960549276,0.1658032143,[Horizons] SMALL BODY #C(500@10)_T(507 Laodica (A903 DC)) (1/1),SMALL
-2.339121743,-2.209155002,0.4114739381,[Horizons] SMALL BODY #C(500@10)_T(505 Cava (A902 QA)) (1/1),SMALL
-2.665398499,0.7643294939,-0.4376216226,[Horizons] SMALL BODY #C(500@10)_T(506 Marion (A903 DB)) (1/1),SMALL
1.107505054,2.588618261,1.004187711,[Horizons] SMALL BODY #C(500@10)_T(501 Urhixidur (A903 BK)) (1/1),SMALL
2.23818051,0.8387073503,-1.031919174,[Horizons] SMALL BODY #C(500@10)_T(502 Sigune (A903 BM)) (1/1),SMALL
1.98805172,0.7586348782,-0.4842302029,[Horizons] SMALL BODY #C(500@10)_T(504 Cora (A902 NB)) (1/1),SMALL
-1.455362323,1.723784879,0.1734392364,[Horizons] SMALL BODY #C(500@10)_T(503 Evelyn (A903 BL)) (1/1),SMALL
-0.7826790462,2.799997771,0.0710948288,[Horizons] SMALL BODY #C(500@10)_T(498 Tokio (A902 XA)) (1/1),SMALL
1.983800799,0.863895095,0.01015343145,[Horizons] SMALL BODY #C(500@10)_T(496 Gryphia (A902 UM)) (1/1),SMALL
1.994308428,-1.078805926,0.2603334128,[Horizons] SMALL BODY #C(500@10)_T(500 Selinur (A903 BJ)) (1/1),SMALL
3.634237036,-0.5684733712,0.133924386,[Horizons] SMALL BODY #C(500@10)_T(499 Venusia (A902 YE)) (1/1),SMALL
-3.473339975,0.8524775716,0.103640483,[Horizons] SMALL BODY #C(500@10)_T(497 Iva (A902 VB)) (1/1),SMALL
2.165420956,-0.6579139454,0.03563206963,[Horizons] SMALL BODY #C(500@10)_T(495 Eulalia (A902 UL)) (1/1),SMALL
-1.514201599,2.399504258,0.631013809,[Horizons] SMALL BODY #C(500@10)_T(493 Griseldis (A902 RH)) (1/1),SMALL
0.5907567016,-2.731773653,-0.3120214618,[Horizons] SMALL BODY #C(500@10)_T(494 Virtus (A902 TF)) (1/1),SMALL
-2.190330104,2.772414823,0.0988729463,[Horizons] SMALL BODY #C(500@10)_T(492 Gismonda (A902 RF)) (1/1),SMALL
2.69071973,-1.848624359,0.2723112722,[Horizons] SMALL BODY #C(500@10)_T(489 Comacina (A902 RD)) (1/1),SMALL
-0.9588640065,-3.110517034,0.5123443175,[Horizons] SMALL BODY #C(500@10)_T(490 Veritas (A902 RE)) (1/1),SMALL
-3.101913088,-1.382909714,0.5558395247,[Horizons] SMALL BODY #C(500@10)_T(491 Carina (A902 RG)) (1/1),SMALL
-1.89789284,-2.237633316,0.3389272493,[Horizons] SMALL BODY #C(500@10)_T(488 Kreusa (A902 MC)) (1/1),SMALL
-1.985910757,-1.703164422,0.5796629903,[Horizons] SMALL BODY #C(500@10)_T(484 Pittsburghia (A902 HA)) (1/1),SMALL
0.164105758,-2.769271731,0.1829327706,[Horizons] SMALL BODY #C(500@10)_T(487 Venetia (A902 NC)) (1/1),SMALL
-1.970558849,1.159984575,-0.3914880303,[Horizons] SMALL BODY #C(500@10)_T(485 Genua (A902 JC)) (1/1),SMALL
0.4549186772,2.567482103,-0.1260064115,[Horizons] SMALL BODY #C(500@10)_T(486 Cremona (A902 JD)) (1/1),SMALL
-0.5748126621,2.361420987,-0.6875080585,[Horizons] SMALL BODY #C(500@10)_T(480 Hansa (A901 KB)) (1/1),SMALL
0.9089476151,3.053844873,-0.7904892001,[Horizons] SMALL BODY #C(500@10)_T(482 Petrina (A902 EH)) (1/1),SMALL
-1.470873214,2.031304709,0.3736807259,[Horizons] SMALL BODY #C(500@10)_T(481 Emita (A902 CB)) (1/1),SMALL
3.024034293,1.214821521,-0.5186517191,[Horizons] SMALL BODY #C(500@10)_T(483 Seppina (A902 EJ)) (1/1),SMALL
-2.726828154,0.8560988294,0.124545061,[Horizons] SMALL BODY #C(500@10)_T(477 Italia (A901 QC)) (1/1),SMALL
-1.699282469,2.254323562,-0.1923556375,[Horizons] SMALL BODY #C(500@10)_T(476 Hedwig (A901 QB)) (1/1),SMALL
-3.057961798,-0.102350124,0.3355249108,[Horizons] SMALL BODY #C(500@10)_T(479 Caprera (A901 VK)) (1/1),SMALL
-1.638923314,2.524601202,1.032725617,[Horizons] SMALL BODY #C(500@10)_T(475 Ocllo (A901 PA)) (1/1),SMALL
-1.824591754,-2.541048865,0.005330241416,[Horizons] SMALL BODY #C(500@10)_T(478 Tergeste (A901 SC)) (1/1),SMALL
2.247540051,0.4986898341,-0.5929245966,[Horizons] SMALL BODY #C(500@10)_T(472 Roma (A901 NA)) (1/1),SMALL
0.6941725968,-2.794850975,-0.4922263608,[Horizons] SMALL BODY #C(500@10)_T(473 Nolli (A901 CB)) (1/1),SMALL
-2.167139553,2.020348578,-0.1922269448,[Horizons] SMALL BODY #C(500@10)_T(474 Prudentia (A901 CC)) (1/1),SMALL
1.686363852,-2.08839931,-0.5101560584,[Horizons] SMALL BODY #C(500@10)_T(471 Papagena (A901 LA)) (1/1),SMALL
-2.535642994,-0.8039824769,-0.3801617923,[Horizons] SMALL BODY #C(500@10)_T(469 Argentina (A901 DC)) (1/1),SMALL
-1.811670612,1.481300668,-0.1594252387,[Horizons] SMALL BODY #C(500@10)_T(470 Kilia (A901 HC)) (1/1),SMALL
-2.782857014,-1.62134298,0.5499179674,[Horizons] SMALL BODY #C(500@10)_T(464 Megaira (A901 AB)) (1/1),SMALL
1.19221544,-2.848007153,-0.1712545037,[Horizons] SMALL BODY #C(500@10)_T(467 Laura (A901 AA)) (1/1),SMALL
-1.945117747,-2.274194469,-0.9105799082,[Horizons] SMALL BODY #C(500@10)_T(466 Tisiphone (A901 BB)) (1/1),SMALL
0.4188163274,3.504189676,0.1742486339,[Horizons] SMALL BODY #C(500@10)_T(465 Alekto (A901 AC)) (1/1),SMALL
-2.348623133,-2.490158534,-0.01113521149,[Horizons] SMALL BODY #C(500@10)_T(468 Lina (A901 BC)) (1/1),SMALL
0.5443499654,2.026480175,0.314166278,[Horizons] SMALL BODY #C(500@10)_T(463 Lola (A900 UK)) (1/1),SMALL
-3.075329222,-0.4836166084,0.1725914379,[Horizons] SMALL BODY #C(500@10)_T(462 Eriphyla (A900 UJ)) (1/1),SMALL
1.148199519,-3.379128135,0.0677159927,[Horizons] SMALL BODY #C(500@10)_T(461 Saskia (A900 UG)) (1/1),SMALL
-1.781549572,-2.290515811,0.1064895902,[Horizons] SMALL BODY #C(500@10)_T(460 Scania (A900 UF)) (1/1),SMALL
2.385212914,-1.050773346,0.5995575662,[Horizons] SMALL BODY #C(500@10)_T(457 Alleghenia (A900 RA)) (1/1),SMALL
2.171420576,0.7343885669,-0.4646937432,[Horizons] SMALL BODY #C(500@10)_T(458 Hercynia (A900 SD)) (1/1),SMALL
0.3206341621,2.081035546,0.3005107763,[Horizons] SMALL BODY #C(500@10)_T(459 Signe (A900 UH)) (1/1),SMALL
-1.517097738,2.374699339,-0.6951514639,[Horizons] SMALL BODY #C(500@10)_T(456 Abnoba (A900 LA)) (1/1),SMALL
-1.707711072,-0.9613569683,-0.05779356443,[Horizons] SMALL BODY #C(500@10)_T(453 Tea (A900 DD)) (1/1),SMALL
-2.818510401,1.688006466,0.668561014,[Horizons] SMALL BODY #C(500@10)_T(455 Bruchsalia (A900 KC)) (1/1),SMALL
-1.03172035,-2.141768892,-0.1388435235,[Horizons] SMALL BODY #C(500@10)_T(454 Mathesis (A900 FB)) (1/1),SMALL
1.094381746,2.625543294,-0.06798889875,[Horizons] SMALL BODY #C(500@10)_T(452 Hamiltonia (A899 XB)) (1/1),SMALL
-2.40234995,-2.111812289,0.6468067052,[Horizons] SMALL BODY #C(500@10)_T(451 Patientia (A899 XA)) (1/1),SMALL
-3.110194839,-1.390376961,0.1755778629,[Horizons] SMALL BODY #C(500@10)_T(448 Natalie (A899 UC)) (1/1),SMALL
2.667256119,0.5511281055,-0.02292053171,[Horizons] SMALL BODY #C(500@10)_T(450 Brigitta (A899 VB)) (1/1),SMALL
-2.20751667,2.035859023,0.2291554041,[Horizons] SMALL BODY #C(500@10)_T(447 Valentine (A899 UD)) (1/1),SMALL
-1.665782354,-1.881800311,0.08232730411,[Horizons] SMALL BODY #C(500@10)_T(449 Hamburga (A899 UE)) (1/1),SMALL
2.134984749,1.293248588,-0.2578764471,[Horizons] SMALL BODY #C(500@10)_T(442 Eichsfeldia (A899 CA)) (1/1),SMALL
0.4514507508,2.746238059,0.5647844998,[Horizons] SMALL BODY #C(500@10)_T(445 Edna (A899 TC)) (1/1),SMALL
1.461071544,-1.906062716,-0.4487472542,[Horizons] SMALL BODY #C(500@10)_T(446 Aeternitas (A899 UB)) (1/1),SMALL
-0.9270708633,-2.575453649,0.4038973659,[Horizons] SMALL BODY #C(500@10)_T(444 Gyptis (A899 FA)) (1/1),SMALL
2.058487979,0.9810800349,-0.08459580651,[Horizons] SMALL BODY #C(500@10)_T(443 Photographica (A899 DA)) (1/1),SMALL
2.826616333,-1.276410827,0.7707411213,[Horizons] SMALL BODY #C(500@10)_T(439 Ohio (A898 TA)) (1/1),SMALL
2.656204057,-1.088940699,0.4094691788,[Horizons] SMALL BODY #C(500@10)_T(441 Bathilde (A898 XA)) (1/1),SMALL
2.228533687,-0.7304497351,0.04994681369,[Horizons] SMALL BODY #C(500@10)_T(440 Theodora (A898 TB)) (1/1),SMALL
0.8310332003,-2.235760388,-0.2704575258,[Horizons] SMALL BODY #C(500@10)_T(438 Zeuxo (A898 VG)) (1/1),SMALL
-0.6208420714,-1.59821961,0.6810565994,[Horizons] SMALL BODY #C(500@10)_T(434 Hungaria (A898 RB)) (1/1),SMALL
-2.289032204,-1.491349124,-0.01490826093,[Horizons] SMALL BODY #C(500@10)_T(435 Ella (A898 RA)) (1/1),SMALL
0.7297742131,2.785341997,0.958319432,[Horizons] SMALL BODY #C(500@10)_T(436 Patricia (A898 RC)) (1/1),SMALL
0.2418238549,-1.900908176,0.05991763304,[Horizons] SMALL BODY #C(500@10)_T(437 Rhodia (A898 OA)) (1/1),SMALL
-0.992213187,-1.773502455,0.2047525222,[Horizons] SMALL BODY #C(500@10)_T(432 Pythia (A897 YC)) (1/1),SMALL
1.124661949,-1.379690262,0.02900548593,[Horizons] SMALL BODY #C(500@10)_T(433 Eros (A898 PA)) (1/1),SMALL
0.2777811099,3.233805678,-0.05503183024,[Horizons] SMALL BODY #C(500@10)_T(431 Nephele (A897 YB)) (1/1),SMALL
-1.614884285,-3.174519619,-0.1033262895,[Horizons] SMALL BODY #C(500@10)_T(430 Hybris (A897 YA)) (1/1),SMALL
1.283133055,1.924007396,-0.1094826489,[Horizons] SMALL BODY #C(500@10)_T(429 Lotis (A897 WB)) (1/1),SMALL
1.875272665,-0.7717075253,-0.141143984,[Horizons] SMALL BODY #C(500@10)_T(428 Monachia (A897 WA)) (1/1),SMALL
2.383108121,-2.024973034,0.1603019029,[Horizons] SMALL BODY #C(500@10)_T(426 Hippo (A897 RA)) (1/1),SMALL
0.1784990858,-2.658226554,-0.09543616747,[Horizons] SMALL BODY #C(500@10)_T(427 Galene (A897 RB)) (1/1),SMALL
-1.953715829,1.947578651,0.1876542579,[Horizons] SMALL BODY #C(500@10)_T(425 Cornelia (A896 YC)) (1/1),SMALL
1.357506017,1.361797158,0.09887880567,[Horizons] SMALL BODY #C(500@10)_T(422 Berolina (A896 TA)) (1/1),SMALL
2.862203787,1.116342622,-0.4543813658,[Horizons] SMALL BODY #C(500@10)_T(423 Diotima (A896 XA)) (1/1),SMALL
2.083677377,-1.967771444,-0.2520497126,[Horizons] SMALL BODY #C(500@10)_T(424 Gratia (A896 YD)) (1/1),SMALL
3.169890945,-0.02512749769,0.1261261508,[Horizons] SMALL BODY #C(500@10)_T(417 Suevia (A896 JB)) (1/1),SMALL
-3.056897516,-0.8768025964,0.06512443125,[Horizons] SMALL BODY #C(500@10)_T(421 Zahringia (A896 RE)) (1/1),SMALL
-2.862311225,-0.3355373036,-0.3046433959,[Horizons] SMALL BODY #C(500@10)_T(418 Alemannia (A896 RD)) (1/1),SMALL
-3.337272119,0.1480747972,-0.3556136674,[Horizons] SMALL BODY #C(500@10)_T(420 Bertholda (A896 RC)) (1/1),SMALL
-1.868888237,2.431252325,-0.2061832639,[Horizons] SMALL BODY #C(500@10)_T(419 Aurelia (A896 RF)) (1/1),SMALL
1.08866164,3.213972833,0.1769225299,[Horizons] SMALL BODY #C(500@10)_T(416 Vaticana (A896 JA)) (1/1),SMALL
1.255752978,-2.923050669,0.1040090997,[Horizons] SMALL BODY #C(500@10)_T(415 Palatia (A896 CA)) (1/1),SMALL
0.5608030536,3.196230371,-0.2774774381,[Horizons] SMALL BODY #C(500@10)_T(414 Liriope (A896 BB)) (1/1),SMALL
2.038074515,-1.036884508,-0.3678263728,[Horizons] SMALL BODY #C(500@10)_T(410 Chloris (A896 AC)) (1/1),SMALL
1.326782635,1.140092133,-0.5285947741,[Horizons] SMALL BODY #C(500@10)_T(413 Edburga (A896 AA)) (1/1),SMALL
-0.6507884368,2.689993781,-0.0336257708,[Horizons] SMALL BODY #C(500@10)_T(412 Elisabetha (A896 AB)) (1/1),SMALL
2.68398809,-0.1720423111,-0.6892190056,[Horizons] SMALL BODY #C(500@10)_T(411 Xanthe (A896 AD)) (1/1),SMALL
0.8296190297,2.623151858,-0.09796485902,[Horizons] SMALL BODY #C(500@10)_T(409 Aspasia (A895 XC)) (1/1),SMALL
-0.9122030602,2.458955646,0.02552496454,[Horizons] SMALL BODY #C(500@10)_T(407 Arachne (A895 TB)) (1/1),SMALL
1.449235957,2.264355755,0.371412106,[Horizons] SMALL BODY #C(500@10)_T(408 Fama (A895 TC)) (1/1),SMALL
1.904512516,-1.54587114,0.01709848994,[Horizons] SMALL BODY #C(500@10)_T(406 Erna (A895 QA)) (1/1),SMALL
3.133563648,-0.7749746038,-0.2581514677,[Horizons] SMALL BODY #C(500@10)_T(401 Ottilia (A895 FA)) (1/1),SMALL
2.672255775,1.113824811,0.3107026244,[Horizons] SMALL BODY #C(500@10)_T(403 Cyane (A895 KA)) (1/1),SMALL
-2.075456531,0.04093714146,0.5205254316,[Horizons] SMALL BODY #C(500@10)_T(404 Arsinoe (A895 MA)) (1/1),SMALL
2.725802396,-0.6406941931,-0.3565648594,[Horizons] SMALL BODY #C(500@10)_T(402 Chloe (A895 FB)) (1/1),SMALL
1.064240677,-2.190195211,0.3357050232,[Horizons] SMALL BODY #C(500@10)_T(405 Thia (A895 OB)) (1/1),SMALL
