x1,y1,z1,x2,y2,z2
-0.5565417402,3.02918691,-0.4581223591,[Horizons] SMALL BODY #C(500@10)_T(798 Ruth (A914 WH)) (1/1),SMALL,
3.537635845,0.2647360577,0.5308593103,[Horizons] SMALL BODY #C(500@10)_T(756 Lilliana (A908 HD)) (1/1),SMALL,
-1.568960636,-2.765929662,0.6838511523,[Horizons] SMALL BODY #C(500@10)_T(745 Mauritia (A913 EH)) (1/1),SMALL,
-0.6668500547,2.909887174,0.5766627321,[Horizons] SMALL BODY #C(500@10)_T(709 Fringilla (A911 CC)) (1/1),SMALL,
2.17278815,-1.927743727,0.5205374708,[Horizons] SMALL BODY #C(500@10)_T(713 Luscinia (A911 HG)) (1/1),SMALL,
-2.925139487,1.979661875,1.059583837,[Horizons] SMALL BODY #C(500@10)_T(680 Genoveva (A909 HF)) (1/1),SMALL,
0.6991509193,2.104494219,0.07577680329,[Horizons] SMALL BODY #C(500@10)_T(675 Ludmilla (A908 QH)) (1/1),SMALL,
0.191532137,2.794079833,0.5377606177,[Horizons] SMALL BODY #C(500@10)_T(672 Astarte (A908 SH)) (1/1),SMALL,
-2.48470838,-1.338211386,-0.04478482581,[Horizons] SMALL BODY #C(500@10)_T(673 Edda (A908 SG)) (1/1),SMALL,
-1.687579535,-2.112224607,0.09446000704,[Horizons] SMALL BODY #C(500@10)_T(668 Dora (A908 OH)) (1/1),SMALL,
-3.069062562,0.06922481616,0.01353613602,[Horizons] SMALL BODY #C(500@10)_T(671 Carnegia (A908 SJ)) (1/1),SMALL,
-2.951251745,-0.2142607186,0.7218210837,[Horizons] SMALL BODY #C(500@10)_T(667 Denise (A908 OF)) (1/1),SMALL,
0.4012744186,-2.586290884,-0.2309553754,[Horizons] SMALL BODY #C(500@10)_T(665 Sabine (A908 OE)) (1/1),SMALL,
-2.292451413,-2.199883744,0.06189979451,[Horizons] SMALL BODY #C(500@10)_T(666 Desdemona (A908 OG)) (1/1),SMALL,
-2.720237319,2.352523371,-0.2856602801,[Horizons] SMALL BODY #C(500@10)_T(664 Judith (A908 MC)) (1/1),SMALL,
0.9443257915,-2.911209981,-0.3677860199,[Horizons] SMALL BODY #C(500@10)_T(661 Cloelia (A908 DD)) (1/1),SMALL,
2.02018883,1.456751355,-0.1777051751,[Horizons] SMALL BODY #C(500@10)_T(662 Newtonia (A908 FF)) (1/1),SMALL,
1.846122821,1.913948778,-0.6748936229,[Horizons] SMALL BODY #C(500@10)_T(660 Crescentia (A908 AN)) (1/1),SMALL,
-1.71646587,-0.9661953639,-0.6022494281,[Horizons] SMALL BODY #C(500@10)_T(654 Zelinda (A908 AM)) (1/1),SMALL,
1.073068226,-2.908150063,0.118616575,[Horizons] SMALL BODY #C(500@10)_T(655 Briseis (A907 VT)) (1/1),SMALL,
-0.6491069163,2.783625745,-0.02546493288,[Horizons] SMALL BODY #C(500@10)_T(656 Beagle (A908 BJ)) (1/1),SMALL,
2.530342674,-1.29846572,0.2968240746,[Horizons] SMALL BODY #C(500@10)_T(657 Gunlod (A908 BK)) (1/1),SMALL,
-2.885510526,-0.8214545844,-0.03321938283,[Horizons] SMALL BODY #C(500@10)_T(658 Asteria (A908 BL)) (1/1),SMALL,
