x1,y1,z1,x2,y2,z2
-1.412846708,-0.7562481618,0.01881830514,[Horizons] MAJOR BODY #C(500@10)_T(4) (1/1),BIG,0
16.25281472,11.34255043,-0.1683753632,[Horizons] MAJOR BODY #C(500@10)_T(7) (1/1),BIG,0
29.23492989,-6.404238507,-0.5419537354,[Horizons] MAJOR BODY #C(500@10)_T(8) (1/1),BIG,0
-0.2984550324,-0.3397727574,-0.0003854571331,[Horizons] MAJOR BODY #C(500@10)_T(199) (1/1),BIG,0
0.04270637369,0.9829165193,-0.00004520436394,[Horizons] MAJOR BODY #C(500@10)_T(3) (1/1),BIG,0
0.4369812024,-5.213648763,0.01187816931,[Horizons] MAJOR BODY #C(500@10)_T(5) (1/1),BIG,0
0.701640428,-0.1868866071,-0.0430539939,[Horizons] MAJOR BODY #C(500@10)_T(299) (1/1),BIG,0
0.04029316637,0.9825797446,0.0001798023865,[Horizons] MAJOR BODY #C(500@10)_T(301) (1/1),BIG,0
3.738801707,-9.31305737,0.01309241949,[Horizons] MAJOR BODY #C(500@10)_T(6) (1/1),BIG,0
0.01411239677,-1.826945217,-0.1111582885,[Horizons] SMALL BODY #C(500@10)_T(800 Kressmannia (A915 FG)) (1/1),SMALL,0
-1.208514762,2.212172119,-0.1682200253,[Horizons] SMALL BODY #C(500@10)_T(799 Gudula (A915 EA)) (1/1),SMALL,0
-0.2449612377,3.077402276,-0.4360748372,[Horizons] SMALL BODY #C(500@10)_T(798 Ruth (A914 WH)) (1/1),SMALL,0
-2.905288609,-1.604904085,0.08535844871,[Horizons] SMALL BODY #C(500@10)_T(796 Sarita (A914 UF)) (1/1),SMALL,0
1.877532698,1.922630753,0.04644131404,[Horizons] SMALL BODY #C(500@10)_T(797 Montana (A914 WG)) (1/1),SMALL,0
2.838781729,1.051532792,0.05375038402,[Horizons] SMALL BODY #C(500@10)_T(795 Fini (A914 SF)) (1/1),SMALL,0
2.780323322,0.1300482894,0.4184780404,[Horizons] SMALL BODY #C(500@10)_T(792 Metcalfia (A907 FC)) (1/1),SMALL,0
-1.438196811,-2.428351189,-0.3157168587,[Horizons] SMALL BODY #C(500@10)_T(793 Arizona (A907 GZ)) (1/1),SMALL,0
0.9595009558,-1.976269692,0.1460782075,[Horizons] SMALL BODY #C(500@10)_T(794 Irenaea (A914 QB)) (1/1),SMALL,0
-3.11669991,-0.870494163,-1.009885816,[Horizons] SMALL BODY #C(500@10)_T(790 Pretoria (A912 BE)) (1/1),SMALL,0
-0.4387327775,-2.18935431,0.5712706932,[Horizons] SMALL BODY #C(500@10)_T(787 Moskva (A914 HC)) (1/1),SMALL,0
-0.04155387007,-2.706903966,0.6914967936,[Horizons] SMALL BODY #C(500@10)_T(788 Hohensteina (A914 HE)) (1/1),SMALL,0
1.630202764,2.317523741,0.8473789515,[Horizons] SMALL BODY #C(500@10)_T(773 Irmintraud (A913 YF)) (1/1),SMALL,0
0.09245858736,3.488883578,-0.02025759357,[Horizons] SMALL BODY #C(500@10)_T(786 Bredichina (A914 HD)) (1/1),SMALL,0
-0.6998290717,-2.200386451,0.1484272303,[Horizons] SMALL BODY #C(500@10)_T(789 Lena (A914 MA)) (1/1),SMALL,0
2.325458694,1.981236421,-0.3611925197,[Horizons] SMALL BODY #C(500@10)_T(785 Zwetana (A914 FD)) (1/1),SMALL,0
2.919704854,-0.5584074406,-0.281149452,[Horizons] SMALL BODY #C(500@10)_T(784 Pickeringia (A914 FC)) (1/1),SMALL,0
-1.003181229,-2.839577984,-0.3741822029,[Horizons] SMALL BODY #C(500@10)_T(777 Gutemberga (A914 BF)) (1/1),SMALL,0
-1.341076837,1.618817022,0.1464644153,[Horizons] SMALL BODY #C(500@10)_T(782 Montefiore (A914 FA)) (1/1),SMALL,0
-3.036127211,-0.6934728272,0.883799749,[Horizons] SMALL BODY #C(500@10)_T(781 Kartvelia (A914 BK)) (1/1),SMALL,0
2.320824999,2.327210393,0.1355579514,[Horizons] SMALL BODY #C(500@10)_T(774 Armor (A913 YE)) (1/1),SMALL,0
-2.309300744,-1.526576593,-0.6778892564,[Horizons] SMALL BODY #C(500@10)_T(779 Nina (A914 BH)) (1/1),SMALL,0
-3.029809145,-1.180023224,0.9376921767,[Horizons] SMALL BODY #C(500@10)_T(780 Armenia (A914 BJ)) (1/1),SMALL,0
2.580465638,-2.687512507,-0.1170286693,[Horizons] SMALL BODY #C(500@10)_T(778 Theobalda (A914 BG)) (1/1),SMALL,0
-2.301213585,-2.006622051,-0.4859746388,[Horizons] SMALL BODY #C(500@10)_T(775 Lumiere (A914 AA)) (1/1),SMALL,0
0.06802681882,-3.231288114,0.6877798429,[Horizons] SMALL BODY #C(500@10)_T(771 Libera (A913 WB)) (1/1),SMALL,0
-2.875013111,1.051791748,0.9939450776,[Horizons] SMALL BODY #C(500@10)_T(776 Berbericia (A914 BE)) (1/1),SMALL,0
-2.215339923,-1.860646596,-0.01009077503,[Horizons] SMALL BODY #C(500@10)_T(769 Tatjana (A913 TD)) (1/1),SMALL,0
-0.7642487462,-2.671372717,-0.2711758587,[Horizons] SMALL BODY #C(500@10)_T(772 Tanete (A913 YD)) (1/1),SMALL,0
0.5233514061,1.814459491,0.07066991687,[Horizons] SMALL BODY #C(500@10)_T(770 Bali (A913 UG)) (1/1),SMALL,0
0.1118999555,1.957124685,0.1637440421,[Horizons] SMALL BODY #C(500@10)_T(765 Mattiaca (A913 SG)) (1/1),SMALL,0
-0.3329643186,-3.442030197,0.05871208406,[Horizons] SMALL BODY #C(500@10)_T(764 Gedania (A913 SF)) (1/1),SMALL,0
1.487876777,1.964663141,0.1735009023,[Horizons] SMALL BODY #C(500@10)_T(768 Struveana (A913 TC)) (1/1),SMALL,0
-1.408601761,3.074386696,0.08228813442,[Horizons] SMALL BODY #C(500@10)_T(767 Bondia (A913 SD)) (1/1),SMALL,0
-1.038054724,2.522670692,0.4697426161,[Horizons] SMALL BODY #C(500@10)_T(766 Moguntia (A913 SH)) (1/1),SMALL,0
2.063474014,0.683285924,0.6814112659,[Horizons] SMALL BODY #C(500@10)_T(759 Vinifera (A913 QC)) (1/1),SMALL,0
2.309522998,-1.36458525,-0.08200245025,[Horizons] SMALL BODY #C(500@10)_T(761 Brendelia (A913 RE)) (1/1),SMALL,0
3.132214722,-1.407086907,0.4027599171,[Horizons] SMALL BODY #C(500@10)_T(762 Pulcova (A913 RD)) (1/1),SMALL,0
-1.511977129,-1.180242237,0.13540249,[Horizons] SMALL BODY #C(500@10)_T(753 Tiflis (A913 HH)) (1/1),SMALL,0
-1.349138058,-2.10563703,-0.1415469793,[Horizons] SMALL BODY #C(500@10)_T(763 Cupido (A913 SE)) (1/1),SMALL,0
3.340398593,-1.822944095,-0.00250020607,[Horizons] SMALL BODY #C(500@10)_T(760 Massinga (A913 QD)) (1/1),SMALL,0
-1.180084864,3.046504239,-0.1684057226,[Horizons] SMALL BODY #C(500@10)_T(755 Quintilla (A908 GC)) (1/1),SMALL,0
-2.461881193,-0.2292915382,0.1048715161,[Horizons] SMALL BODY #C(500@10)_T(757 Portlandia (A908 TG)) (1/1),SMALL,0
-3.373497902,-0.6216447042,0.3352886894,[Horizons] SMALL BODY #C(500@10)_T(758 Mancunia (A912 KB)) (1/1),SMALL,0
1.349045211,1.915243506,-0.1233637709,[Horizons] SMALL BODY #C(500@10)_T(752 Sulamitis (A913 HG)) (1/1),SMALL,0
1.446712377,-2.577882941,0.1655842045,[Horizons] SMALL BODY #C(500@10)_T(747 Winchester (A913 EK)) (1/1),SMALL,0
-0.4964749349,-2.663383431,-0.007710513185,[Horizons] SMALL BODY #C(500@10)_T(751 Faina (A913 HE)) (1/1),SMALL,0
-2.18544583,-0.1593023299,0.1377496762,[Horizons] SMALL BODY #C(500@10)_T(750 Oskar (A913 HF)) (1/1),SMALL,0
-0.6631617681,-2.066822408,0.4398562241,[Horizons] SMALL BODY #C(500@10)_T(737 Arequipa (A912 XC)) (1/1),SMALL,0
-0.6212693122,2.395778316,-0.02126189489,[Horizons] SMALL BODY #C(500@10)_T(749 Malzovia (A913 GD)) (1/1),SMALL,0
2.541211112,-0.07515182957,-0.05074221359,[Horizons] SMALL BODY #C(500@10)_T(746 Marlu (A913 EJ)) (1/1),SMALL,0
0.6483423529,2.611062036,-0.1659883339,[Horizons] SMALL BODY #C(500@10)_T(741 Botolphia (A913 CJ)) (1/1),SMALL,0
0.2004220071,-2.855269553,-0.281976864,[Horizons] SMALL BODY #C(500@10)_T(742 Edisona (A913 DC)) (1/1),SMALL,0
