x1,y1,z1,x2,y2,z2
3.580665893,0.5484194602,0.1390769125,[Horizons] SMALL BODY #C(500@10)_T(748 Simeisa (A913 EL)) (1/1),SMALL,
-0.2177996238,0.9588226018,-0.00004052584307,[Horizons] MAJOR BODY #C(500@10)_T(399) (1/1),BIG,
-0.5135785999,1.903068247,-0.4034548741,[Horizons] SMALL BODY #C(500@10)_T(724 Hapag (A911 UP)) (1/1),SMALL,
-0.2018101635,-3.444746369,0.08157642976,[Horizons] SMALL BODY #C(500@10)_T(764 Gedania (A913 SF)) (1/1),SMALL,
0.1895642985,-3.217565163,0.7048553239,[Horizons] SMALL BODY #C(500@10)_T(771 Libera (A913 WB)) (1/1),SMALL,
-2.932760698,0.9290435504,1.005449311,[Horizons] SMALL BODY #C(500@10)_T(776 Berbericia (A914 BE)) (1/1),SMALL,
1.59238105,1.134429922,0.1339149936,[Horizons] SMALL BODY #C(500@10)_T(707 Steina (A910 YA)) (1/1),SMALL,
-0.4956028824,2.918580352,0.607813997,[Horizons] SMALL BODY #C(500@10)_T(709 Fringilla (A911 CC)) (1/1),SMALL,
1.752243239,-2.210959799,-0.4893575044,[Horizons] SMALL BODY #C(500@10)_T(693 Zerbinetta (A909 SD)) (1/1),SMALL,
-0.4447693116,-3.169088996,0.09823471427,[Horizons] SMALL BODY #C(500@10)_T(690 Wratislavia (A909 UE)) (1/1),SMALL,
0.3616165966,2.763586297,0.5412786825,[Horizons] SMALL BODY #C(500@10)_T(672 Astarte (A908 SH)) (1/1),SMALL,
-1.76926428,-0.7435984378,-0.6086473468,[Horizons] SMALL BODY #C(500@10)_T(654 Zelinda (A908 AM)) (1/1),SMALL,
0.9151798603,-2.97429108,0.1372805647,[Horizons] SMALL BODY #C(500@10)_T(655 Briseis (A907 VT)) (1/1),SMALL,
1.932985806,-0.9699677888,-0.05969223873,[Horizons] SMALL BODY #C(500@10)_T(641 Agnes (A907 RH)) (1/1),SMALL,
-2.378235673,-0.7108921223,-0.006668681539,[Horizons] SMALL BODY #C(500@10)_T(615 Roswitha (A906 TF)) (1/1),SMALL,
